image_id,image_no,image_name,image_path,longitude,latitude,width,height,format,file_size_bytes
S2_000424,424,"-113.942097,50.917207.jpg",data\processed\images\S2_000424.jpg,-113.942097,50.917207,350,350,JPEG,43584
S2_000425,425,"-113.942171,51.161344.jpg",data\processed\images\S2_000425.jpg,-113.942171,51.161344,350,350,JPEG,44335
S2_000426,426,"-113.942334,51.06246.jpg",data\processed\images\S2_000426.jpg,-113.942334,51.06246,350,350,JPEG,42999
S2_000427,427,"-113.942478,50.894549.jpg",data\processed\images\S2_000427.jpg,-113.942478,50.894549,350,350,JPEG,37638
S2_000428,428,"-113.942567,51.043325.jpg",data\processed\images\S2_000428.jpg,-113.942567,51.043325,350,350,JPEG,46931
S2_000429,429,"-113.942582,50.961358.jpg",data\processed\images\S2_000429.jpg,-113.942582,50.961358,350,350,JPEG,23138
S2_000430,430,"-113.942585,51.074336.jpg",data\processed\images\S2_000430.jpg,-113.942585,51.074336,350,350,JPEG,47104
S2_000431,431,"-113.942629,51.102899.jpg",data\processed\images\S2_000431.jpg,-113.942629,51.102899,350,350,JPEG,46250
S2_000432,432,"-113.942637,50.946381.jpg",data\processed\images\S2_000432.jpg,-113.942637,50.946381,350,350,JPEG,19655
S2_000433,433,"-113.942679,51.123816.jpg",data\processed\images\S2_000433.jpg,-113.942679,51.123816,350,350,JPEG,48111
S2_000434,434,"-113.942697,50.898048.jpg",data\processed\images\S2_000434.jpg,-113.942697,50.898048,350,350,JPEG,44607
S2_000435,435,"-113.942835,51.091804.jpg",data\processed\images\S2_000435.jpg,-113.942835,51.091804,350,350,JPEG,46634
S2_000436,436,"-113.942881,51.111461.jpg",data\processed\images\S2_000436.jpg,-113.942881,51.111461,350,350,JPEG,49360
S2_000437,437,"-113.94305,50.997194.jpg",data\processed\images\S2_000437.jpg,-113.94305,50.997194,350,350,JPEG,24611
S2_000438,438,"-113.943101,50.973214.jpg",data\processed\images\S2_000438.jpg,-113.943101,50.973214,350,350,JPEG,33547
S2_000439,439,"-113.94323,51.080929.jpg",data\processed\images\S2_000439.jpg,-113.94323,51.080929,350,350,JPEG,48362
S2_000440,440,"-113.943289,51.029214.jpg",data\processed\images\S2_000440.jpg,-113.943289,51.029214,350,350,JPEG,22221
S2_000441,441,"-113.943346,50.942214.jpg",data\processed\images\S2_000441.jpg,-113.943346,50.942214,350,350,JPEG,24144
S2_000442,442,"-113.943466,51.135766.jpg",data\processed\images\S2_000442.jpg,-113.943466,51.135766,350,350,JPEG,43434
S2_000443,443,"-113.943467,51.131757.jpg",data\processed\images\S2_000443.jpg,-113.943467,51.131757,350,350,JPEG,42154
S2_000444,444,"-113.943477,50.967054.jpg",data\processed\images\S2_000444.jpg,-113.943477,50.967054,350,350,JPEG,34889
S2_000445,445,"-113.943492,51.00066.jpg",data\processed\images\S2_000445.jpg,-113.943492,51.00066,350,350,JPEG,20638
S2_000446,446,"-113.943624,50.913425.jpg",data\processed\images\S2_000446.jpg,-113.943624,50.913425,350,350,JPEG,47488
S2_000447,447,"-113.943709,50.969805.jpg",data\processed\images\S2_000447.jpg,-113.943709,50.969805,350,350,JPEG,29582
S2_000448,448,"-113.943785,50.901901.jpg",data\processed\images\S2_000448.jpg,-113.943785,50.901901,350,350,JPEG,39460
S2_000449,449,"-113.943838,51.138093.jpg",data\processed\images\S2_000449.jpg,-113.943838,51.138093,350,350,JPEG,41648
S2_000450,450,"-113.944162,51.13079.jpg",data\processed\images\S2_000450.jpg,-113.944162,51.13079,350,350,JPEG,43727
S2_000451,451,"-113.944202,51.02718.jpg",data\processed\images\S2_000451.jpg,-113.944202,51.02718,350,350,JPEG,20917
S2_000452,452,"-113.944267,50.963975.jpg",data\processed\images\S2_000452.jpg,-113.944267,50.963975,350,350,JPEG,30746
S2_000453,453,"-113.944295,50.933519.jpg",data\processed\images\S2_000453.jpg,-113.944295,50.933519,350,350,JPEG,25058
S2_000454,454,"-113.944319,50.911695.jpg",data\processed\images\S2_000454.jpg,-113.944319,50.911695,350,350,JPEG,48574
S2_000455,455,"-113.944386,50.976917.jpg",data\processed\images\S2_000455.jpg,-113.944386,50.976917,350,350,JPEG,37423
S2_000456,456,"-113.944409,51.119732.jpg",data\processed\images\S2_000456.jpg,-113.944409,51.119732,350,350,JPEG,43617
S2_000457,457,"-113.944416,50.997039.jpg",data\processed\images\S2_000457.jpg,-113.944416,50.997039,350,350,JPEG,25673
S2_000458,458,"-113.944466,51.13694.jpg",data\processed\images\S2_000458.jpg,-113.944466,51.13694,350,350,JPEG,43168
S2_000459,459,"-113.944606,51.168258.jpg",data\processed\images\S2_000459.jpg,-113.944606,51.168258,350,350,JPEG,30681
S2_000460,460,"-113.944668,50.98608.jpg",data\processed\images\S2_000460.jpg,-113.944668,50.98608,350,350,JPEG,25838
S2_000461,461,"-113.944676,50.991863.jpg",data\processed\images\S2_000461.jpg,-113.944676,50.991863,350,350,JPEG,27359
S2_000462,462,"-113.944686,51.160368.jpg",data\processed\images\S2_000462.jpg,-113.944686,51.160368,350,350,JPEG,40969
S2_000463,463,"-113.944699,51.101619.jpg",data\processed\images\S2_000463.jpg,-113.944699,51.101619,350,350,JPEG,49443
S2_000464,464,"-113.944806,51.01909.jpg",data\processed\images\S2_000464.jpg,-113.944806,51.01909,350,350,JPEG,22780
S2_000465,465,"-113.944844,51.116008.jpg",data\processed\images\S2_000465.jpg,-113.944844,51.116008,350,350,JPEG,48529
S2_000466,466,"-113.944876,50.91533.jpg",data\processed\images\S2_000466.jpg,-113.944876,50.91533,350,350,JPEG,46264
S2_000467,467,"-113.944988,50.949062.jpg",data\processed\images\S2_000467.jpg,-113.944988,50.949062,350,350,JPEG,23543
S2_000468,468,"-113.945009,50.926368.jpg",data\processed\images\S2_000468.jpg,-113.945009,50.926368,350,350,JPEG,41087
S2_000469,469,"-113.945031,50.947002.jpg",data\processed\images\S2_000469.jpg,-113.945031,50.947002,350,350,JPEG,20836
S2_000470,470,"-113.945043,50.968996.jpg",data\processed\images\S2_000470.jpg,-113.945043,50.968996,350,350,JPEG,33500
S2_000471,471,"-113.945145,50.90639.jpg",data\processed\images\S2_000471.jpg,-113.945145,50.90639,350,350,JPEG,34786
S2_000472,472,"-113.945265,50.972095.jpg",data\processed\images\S2_000472.jpg,-113.945265,50.972095,350,350,JPEG,31206
S2_000473,473,"-113.945271,51.139504.jpg",data\processed\images\S2_000473.jpg,-113.945271,51.139504,350,350,JPEG,30470
S2_000474,474,"-113.94529,50.943174.jpg",data\processed\images\S2_000474.jpg,-113.94529,50.943174,350,350,JPEG,25147
S2_000475,475,"-113.945318,51.050025.jpg",data\processed\images\S2_000475.jpg,-113.945318,51.050025,350,350,JPEG,48242
S2_000476,476,"-113.945363,51.159069.jpg",data\processed\images\S2_000476.jpg,-113.945363,51.159069,350,350,JPEG,36218
S2_000477,477,"-113.945493,51.0604.jpg",data\processed\images\S2_000477.jpg,-113.945493,51.0604,350,350,JPEG,39296
S2_000478,478,"-113.945527,50.971855.jpg",data\processed\images\S2_000478.jpg,-113.945527,50.971855,350,350,JPEG,31214
S2_000479,479,"-113.945531,50.948758.jpg",data\processed\images\S2_000479.jpg,-113.945531,50.948758,350,350,JPEG,22962
S2_000480,480,"-113.945561,51.120362.jpg",data\processed\images\S2_000480.jpg,-113.945561,51.120362,350,350,JPEG,41914
S2_000481,481,"-113.94566,50.979964.jpg",data\processed\images\S2_000481.jpg,-113.94566,50.979964,350,350,JPEG,35873
S2_000482,482,"-113.945724,50.988923.jpg",data\processed\images\S2_000482.jpg,-113.945724,50.988923,350,350,JPEG,25202
S2_000483,483,"-113.945739,51.037837.jpg",data\processed\images\S2_000483.jpg,-113.945739,51.037837,350,350,JPEG,34330
S2_000484,484,"-113.945779,50.938541.jpg",data\processed\images\S2_000484.jpg,-113.945779,50.938541,350,350,JPEG,22787
S2_000485,485,"-113.945796,50.986075.jpg",data\processed\images\S2_000485.jpg,-113.945796,50.986075,350,350,JPEG,26322
S2_000486,486,"-113.9458,51.107015.jpg",data\processed\images\S2_000486.jpg,-113.9458,51.107015,350,350,JPEG,47180
S2_000487,487,"-113.945851,51.050139.jpg",data\processed\images\S2_000487.jpg,-113.945851,51.050139,350,350,JPEG,48477
S2_000488,488,"-113.945927,50.94854.jpg",data\processed\images\S2_000488.jpg,-113.945927,50.94854,350,350,JPEG,23277
S2_000489,489,"-113.946039,51.162374.jpg",data\processed\images\S2_000489.jpg,-113.946039,51.162374,350,350,JPEG,43430
S2_000490,490,"-113.946117,51.161702.jpg",data\processed\images\S2_000490.jpg,-113.946117,51.161702,350,350,JPEG,43956
S2_000491,491,"-113.946122,50.927379.jpg",data\processed\images\S2_000491.jpg,-113.946122,50.927379,350,350,JPEG,33370
S2_000492,492,"-113.946125,51.134634.jpg",data\processed\images\S2_000492.jpg,-113.946125,51.134634,350,350,JPEG,36699
S2_000493,493,"-113.946201,51.151104.jpg",data\processed\images\S2_000493.jpg,-113.946201,51.151104,350,350,JPEG,21732
S2_000494,494,"-113.946217,51.028564.jpg",data\processed\images\S2_000494.jpg,-113.946217,51.028564,350,350,JPEG,22372
S2_000495,495,"-113.946223,51.129284.jpg",data\processed\images\S2_000495.jpg,-113.946223,51.129284,350,350,JPEG,49508
S2_000496,496,"-113.946452,50.944183.jpg",data\processed\images\S2_000496.jpg,-113.946452,50.944183,350,350,JPEG,24272
S2_000497,497,"-113.946553,51.125338.jpg",data\processed\images\S2_000497.jpg,-113.946553,51.125338,350,350,JPEG,47232
S2_000498,498,"-113.946683,51.158774.jpg",data\processed\images\S2_000498.jpg,-113.946683,51.158774,350,350,JPEG,35395
S2_000499,499,"-113.946701,50.99244.jpg",data\processed\images\S2_000499.jpg,-113.946701,50.99244,350,350,JPEG,28343
S2_000500,500,"-113.946715,51.008609.jpg",data\processed\images\S2_000500.jpg,-113.946715,51.008609,350,350,JPEG,23399
S2_000501,501,"-113.946796,50.901733.jpg",data\processed\images\S2_000501.jpg,-113.946796,50.901733,350,350,JPEG,33651
S2_000502,502,"-113.94681,51.126661.jpg",data\processed\images\S2_000502.jpg,-113.94681,51.126661,350,350,JPEG,48573
S2_000503,503,"-113.946884,51.135927.jpg",data\processed\images\S2_000503.jpg,-113.946884,51.135927,350,350,JPEG,34803
S2_000504,504,"-113.946934,50.913309.jpg",data\processed\images\S2_000504.jpg,-113.946934,50.913309,350,350,JPEG,48208
S2_000505,505,"-113.946988,50.89979.jpg",data\processed\images\S2_000505.jpg,-113.946988,50.89979,350,350,JPEG,42375
S2_000506,506,"-113.947006,50.925593.jpg",data\processed\images\S2_000506.jpg,-113.947006,50.925593,350,350,JPEG,42032
S2_000507,507,"-113.947021,50.967566.jpg",data\processed\images\S2_000507.jpg,-113.947021,50.967566,350,350,JPEG,36456
S2_000508,508,"-113.947032,51.105854.jpg",data\processed\images\S2_000508.jpg,-113.947032,51.105854,350,350,JPEG,45765
S2_000509,509,"-113.947084,51.053612.jpg",data\processed\images\S2_000509.jpg,-113.947084,51.053612,350,350,JPEG,49340
S2_000510,510,"-113.947088,51.073537.jpg",data\processed\images\S2_000510.jpg,-113.947088,51.073537,350,350,JPEG,43473
S2_000511,511,"-113.947177,51.099477.jpg",data\processed\images\S2_000511.jpg,-113.947177,51.099477,350,350,JPEG,47340
S2_000512,512,"-113.947356,50.91983.jpg",data\processed\images\S2_000512.jpg,-113.947356,50.91983,350,350,JPEG,40949
S2_000513,513,"-113.947427,51.069712.jpg",data\processed\images\S2_000513.jpg,-113.947427,51.069712,350,350,JPEG,46415
S2_000514,514,"-113.947526,51.098282.jpg",data\processed\images\S2_000514.jpg,-113.947526,51.098282,350,350,JPEG,44594
S2_000515,515,"-113.947531,51.029839.jpg",data\processed\images\S2_000515.jpg,-113.947531,51.029839,350,350,JPEG,23881
S2_000516,516,"-113.947703,51.074932.jpg",data\processed\images\S2_000516.jpg,-113.947703,51.074932,350,350,JPEG,45144
S2_000517,517,"-113.947729,51.093849.jpg",data\processed\images\S2_000517.jpg,-113.947729,51.093849,350,350,JPEG,46969
S2_000518,518,"-113.947748,51.019389.jpg",data\processed\images\S2_000518.jpg,-113.947748,51.019389,350,350,JPEG,21338
S2_000519,519,"-113.947754,50.984987.jpg",data\processed\images\S2_000519.jpg,-113.947754,50.984987,350,350,JPEG,29928
S2_000520,520,"-113.947759,50.939777.jpg",data\processed\images\S2_000520.jpg,-113.947759,50.939777,350,350,JPEG,25639
S2_000521,521,"-113.947895,51.00131.jpg",data\processed\images\S2_000521.jpg,-113.947895,51.00131,350,350,JPEG,25599
S2_000522,522,"-113.9479,51.133939.jpg",data\processed\images\S2_000522.jpg,-113.9479,51.133939,350,350,JPEG,35107
S2_000523,523,"-113.947935,51.05342.jpg",data\processed\images\S2_000523.jpg,-113.947935,51.05342,350,350,JPEG,49350
S2_000524,524,"-113.947944,51.152917.jpg",data\processed\images\S2_000524.jpg,-113.947944,51.152917,350,350,JPEG,26372
S2_000525,525,"-113.947947,50.999395.jpg",data\processed\images\S2_000525.jpg,-113.947947,50.999395,350,350,JPEG,26720
S2_000526,526,"-113.948144,51.103116.jpg",data\processed\images\S2_000526.jpg,-113.948144,51.103116,350,350,JPEG,47405
S2_000527,527,"-113.948183,50.974216.jpg",data\processed\images\S2_000527.jpg,-113.948183,50.974216,350,350,JPEG,30183
S2_000528,528,"-113.948237,51.10316.jpg",data\processed\images\S2_000528.jpg,-113.948237,51.10316,350,350,JPEG,47147
S2_000529,529,"-113.948238,51.139778.jpg",data\processed\images\S2_000529.jpg,-113.948238,51.139778,350,350,JPEG,26338
S2_000530,530,"-113.948313,51.167806.jpg",data\processed\images\S2_000530.jpg,-113.948313,51.167806,350,350,JPEG,34816
S2_000531,531,"-113.948322,50.910298.jpg",data\processed\images\S2_000531.jpg,-113.948322,50.910298,350,350,JPEG,46139
S2_000532,532,"-113.948326,51.103268.jpg",data\processed\images\S2_000532.jpg,-113.948326,51.103268,350,350,JPEG,46930
S2_000533,533,"-113.948337,50.898079.jpg",data\processed\images\S2_000533.jpg,-113.948337,50.898079,350,350,JPEG,49417
S2_000534,534,"-113.948373,50.951635.jpg",data\processed\images\S2_000534.jpg,-113.948373,50.951635,350,350,JPEG,28762
S2_000535,535,"-113.948495,51.060811.jpg",data\processed\images\S2_000535.jpg,-113.948495,51.060811,350,350,JPEG,48060
S2_000536,536,"-113.948527,50.990151.jpg",data\processed\images\S2_000536.jpg,-113.948527,50.990151,350,350,JPEG,27089
S2_000537,537,"-113.948558,50.988505.jpg",data\processed\images\S2_000537.jpg,-113.948558,50.988505,350,350,JPEG,26456
S2_000538,538,"-113.948599,50.963216.jpg",data\processed\images\S2_000538.jpg,-113.948599,50.963216,350,350,JPEG,28847
S2_000539,539,"-113.948638,50.97049.jpg",data\processed\images\S2_000539.jpg,-113.948638,50.97049,350,350,JPEG,35610
S2_000540,540,"-113.948663,51.120795.jpg",data\processed\images\S2_000540.jpg,-113.948663,51.120795,350,350,JPEG,36877
S2_000541,541,"-113.948686,50.977104.jpg",data\processed\images\S2_000541.jpg,-113.948686,50.977104,350,350,JPEG,33727
S2_000542,542,"-113.948842,51.096927.jpg",data\processed\images\S2_000542.jpg,-113.948842,51.096927,350,350,JPEG,43622
S2_000543,543,"-113.948884,51.172406.jpg",data\processed\images\S2_000543.jpg,-113.948884,51.172406,350,350,JPEG,34770
S2_000544,544,"-113.948908,50.970039.jpg",data\processed\images\S2_000544.jpg,-113.948908,50.970039,350,350,JPEG,35872
S2_000545,545,"-113.948936,51.070004.jpg",data\processed\images\S2_000545.jpg,-113.948936,51.070004,350,350,JPEG,47501
S2_000546,546,"-113.949061,51.114497.jpg",data\processed\images\S2_000546.jpg,-113.949061,51.114497,350,350,JPEG,49772
S2_000547,547,"-113.949124,51.034835.jpg",data\processed\images\S2_000547.jpg,-113.949124,51.034835,350,350,JPEG,28712
S2_000548,548,"-113.949156,51.112189.jpg",data\processed\images\S2_000548.jpg,-113.949156,51.112189,350,350,JPEG,48343
S2_000549,549,"-113.949202,50.977478.jpg",data\processed\images\S2_000549.jpg,-113.949202,50.977478,350,350,JPEG,33272
S2_000550,550,"-113.94922,51.109367.jpg",data\processed\images\S2_000550.jpg,-113.94922,51.109367,350,350,JPEG,47808
S2_000551,551,"-113.949354,50.956402.jpg",data\processed\images\S2_000551.jpg,-113.949354,50.956402,350,350,JPEG,33175
S2_000552,552,"-113.949414,51.158478.jpg",data\processed\images\S2_000552.jpg,-113.949414,51.158478,350,350,JPEG,37646
S2_000553,553,"-113.949419,50.9665.jpg",data\processed\images\S2_000553.jpg,-113.949419,50.9665,350,350,JPEG,31566
S2_000554,554,"-113.949563,51.064844.jpg",data\processed\images\S2_000554.jpg,-113.949563,51.064844,350,350,JPEG,47386
S2_000555,555,"-113.949628,50.995773.jpg",data\processed\images\S2_000555.jpg,-113.949628,50.995773,350,350,JPEG,27224
S2_000556,556,"-113.949721,50.921119.jpg",data\processed\images\S2_000556.jpg,-113.949721,50.921119,350,350,JPEG,45312
S2_000557,557,"-113.949769,50.941853.jpg",data\processed\images\S2_000557.jpg,-113.949769,50.941853,350,350,JPEG,24305
S2_000558,558,"-113.950039,50.933457.jpg",data\processed\images\S2_000558.jpg,-113.950039,50.933457,350,350,JPEG,26591
S2_000559,559,"-113.950105,51.04527.jpg",data\processed\images\S2_000559.jpg,-113.950105,51.04527,350,350,JPEG,46351
S2_000560,560,"-113.950197,51.135567.jpg",data\processed\images\S2_000560.jpg,-113.950197,51.135567,350,350,JPEG,31727
S2_000561,561,"-113.950262,50.916002.jpg",data\processed\images\S2_000561.jpg,-113.950262,50.916002,350,350,JPEG,49319
S2_000562,562,"-113.950305,50.970861.jpg",data\processed\images\S2_000562.jpg,-113.950305,50.970861,350,350,JPEG,36764
S2_000563,563,"-113.950314,50.957363.jpg",data\processed\images\S2_000563.jpg,-113.950314,50.957363,350,350,JPEG,32907
S2_000564,564,"-113.950405,51.071009.jpg",data\processed\images\S2_000564.jpg,-113.950405,51.071009,350,350,JPEG,48044
S2_000565,565,"-113.950417,51.133652.jpg",data\processed\images\S2_000565.jpg,-113.950417,51.133652,350,350,JPEG,38155
S2_000566,566,"-113.950467,51.053095.jpg",data\processed\images\S2_000566.jpg,-113.950467,51.053095,350,350,JPEG,49745
S2_000567,567,"-113.95058,50.951533.jpg",data\processed\images\S2_000567.jpg,-113.95058,50.951533,350,350,JPEG,30134
S2_000568,568,"-113.950611,50.95279.jpg",data\processed\images\S2_000568.jpg,-113.950611,50.95279,350,350,JPEG,32251
S2_000569,569,"-113.95065,51.018625.jpg",data\processed\images\S2_000569.jpg,-113.95065,51.018625,350,350,JPEG,21326
S2_000570,570,"-113.950669,51.050986.jpg",data\processed\images\S2_000570.jpg,-113.950669,51.050986,350,350,JPEG,50647
S2_000571,571,"-113.95069,51.06397.jpg",data\processed\images\S2_000571.jpg,-113.95069,51.06397,350,350,JPEG,50912
S2_000572,572,"-113.950808,51.004233.jpg",data\processed\images\S2_000572.jpg,-113.950808,51.004233,350,350,JPEG,34234
S2_000573,573,"-113.950813,50.89706.jpg",data\processed\images\S2_000573.jpg,-113.950813,50.89706,350,350,JPEG,48376
S2_000574,574,"-113.950844,51.131118.jpg",data\processed\images\S2_000574.jpg,-113.950844,51.131118,350,350,JPEG,47018
S2_000575,575,"-113.950847,50.947686.jpg",data\processed\images\S2_000575.jpg,-113.950847,50.947686,350,350,JPEG,21808
S2_000576,576,"-113.950942,50.976273.jpg",data\processed\images\S2_000576.jpg,-113.950942,50.976273,350,350,JPEG,29801
S2_000577,577,"-113.950951,50.961047.jpg",data\processed\images\S2_000577.jpg,-113.950951,50.961047,350,350,JPEG,29967
S2_000578,578,"-113.95111,51.060765.jpg",data\processed\images\S2_000578.jpg,-113.95111,51.060765,350,350,JPEG,50400
S2_000579,579,"-113.951127,51.10316.jpg",data\processed\images\S2_000579.jpg,-113.951127,51.10316,350,350,JPEG,45347
S2_000580,580,"-113.951289,50.942946.jpg",data\processed\images\S2_000580.jpg,-113.951289,50.942946,350,350,JPEG,23188
S2_000581,581,"-113.951354,50.932289.jpg",data\processed\images\S2_000581.jpg,-113.951354,50.932289,350,350,JPEG,26301
S2_000582,582,"-113.951407,51.170104.jpg",data\processed\images\S2_000582.jpg,-113.951407,51.170104,350,350,JPEG,40321
S2_000583,583,"-113.95152,51.07227.jpg",data\processed\images\S2_000583.jpg,-113.95152,51.07227,350,350,JPEG,49193
S2_000584,584,"-113.951523,51.127215.jpg",data\processed\images\S2_000584.jpg,-113.951523,51.127215,350,350,JPEG,44775
S2_000585,585,"-113.951528,51.117976.jpg",data\processed\images\S2_000585.jpg,-113.951528,51.117976,350,350,JPEG,47866
S2_000586,586,"-113.951546,51.052584.jpg",data\processed\images\S2_000586.jpg,-113.951546,51.052584,350,350,JPEG,49361
S2_000587,587,"-113.951572,51.115882.jpg",data\processed\images\S2_000587.jpg,-113.951572,51.115882,350,350,JPEG,51658
S2_000588,588,"-113.951618,50.936152.jpg",data\processed\images\S2_000588.jpg,-113.951618,50.936152,350,350,JPEG,23589
S2_000589,589,"-113.951746,51.061094.jpg",data\processed\images\S2_000589.jpg,-113.951746,51.061094,350,350,JPEG,50430
S2_000590,590,"-113.951796,51.136068.jpg",data\processed\images\S2_000590.jpg,-113.951796,51.136068,350,350,JPEG,32255
S2_000591,591,"-113.951841,51.038948.jpg",data\processed\images\S2_000591.jpg,-113.951841,51.038948,350,350,JPEG,42919
S2_000592,592,"-113.951863,50.968968.jpg",data\processed\images\S2_000592.jpg,-113.951863,50.968968,350,350,JPEG,34591
S2_000593,593,"-113.951909,51.154204.jpg",data\processed\images\S2_000593.jpg,-113.951909,51.154204,350,350,JPEG,32438
S2_000594,594,"-113.951942,51.071077.jpg",data\processed\images\S2_000594.jpg,-113.951942,51.071077,350,350,JPEG,49284
S2_000595,595,"-113.952016,51.035747.jpg",data\processed\images\S2_000595.jpg,-113.952016,51.035747,350,350,JPEG,30522
S2_000596,596,"-113.952093,51.030038.jpg",data\processed\images\S2_000596.jpg,-113.952093,51.030038,350,350,JPEG,24894
S2_000597,597,"-113.95219,51.12702.jpg",data\processed\images\S2_000597.jpg,-113.95219,51.12702,350,350,JPEG,44386
S2_000598,598,"-113.952217,51.074573.jpg",data\processed\images\S2_000598.jpg,-113.952217,51.074573,350,350,JPEG,46313
S2_000599,599,"-113.952249,51.165497.jpg",data\processed\images\S2_000599.jpg,-113.952249,51.165497,350,350,JPEG,40057
S2_000600,600,"-113.952304,50.975524.jpg",data\processed\images\S2_000600.jpg,-113.952304,50.975524,350,350,JPEG,30633
S2_000601,601,"-113.952384,51.111085.jpg",data\processed\images\S2_000601.jpg,-113.952384,51.111085,350,350,JPEG,48936
S2_000602,602,"-113.952454,50.993758.jpg",data\processed\images\S2_000602.jpg,-113.952454,50.993758,350,350,JPEG,31142
S2_000603,603,"-113.952747,50.961797.jpg",data\processed\images\S2_000603.jpg,-113.952747,50.961797,350,350,JPEG,31361
S2_000604,604,"-113.952757,50.968655.jpg",data\processed\images\S2_000604.jpg,-113.952757,50.968655,350,350,JPEG,34443
S2_000605,605,"-113.952818,51.062021.jpg",data\processed\images\S2_000605.jpg,-113.952818,51.062021,350,350,JPEG,48906
S2_000606,606,"-113.952953,50.99493.jpg",data\processed\images\S2_000606.jpg,-113.952953,50.99493,350,350,JPEG,31722
S2_000607,607,"-113.953035,50.97719.jpg",data\processed\images\S2_000607.jpg,-113.953035,50.97719,350,350,JPEG,30893
S2_000608,608,"-113.953132,50.90091.jpg",data\processed\images\S2_000608.jpg,-113.953132,50.90091,350,350,JPEG,39947
S2_000609,609,"-113.953203,51.018196.jpg",data\processed\images\S2_000609.jpg,-113.953203,51.018196,350,350,JPEG,23506
S2_000610,610,"-113.953215,50.907107.jpg",data\processed\images\S2_000610.jpg,-113.953215,50.907107,350,350,JPEG,36405
S2_000611,611,"-113.95325,51.115459.jpg",data\processed\images\S2_000611.jpg,-113.95325,51.115459,350,350,JPEG,50841
S2_000612,612,"-113.953282,51.109616.jpg",data\processed\images\S2_000612.jpg,-113.953282,51.109616,350,350,JPEG,48709
S2_000613,613,"-113.953446,51.03028.jpg",data\processed\images\S2_000613.jpg,-113.953446,51.03028,350,350,JPEG,29604
S2_000614,614,"-113.953577,51.001982.jpg",data\processed\images\S2_000614.jpg,-113.953577,51.001982,350,350,JPEG,34484
S2_000615,615,"-113.953677,51.004179.jpg",data\processed\images\S2_000615.jpg,-113.953677,51.004179,350,350,JPEG,36782
S2_000616,616,"-113.953779,51.076027.jpg",data\processed\images\S2_000616.jpg,-113.953779,51.076027,350,350,JPEG,44304
S2_000617,617,"-113.953791,50.99199.jpg",data\processed\images\S2_000617.jpg,-113.953791,50.99199,350,350,JPEG,33706
S2_000618,618,"-113.953905,51.155225.jpg",data\processed\images\S2_000618.jpg,-113.953905,51.155225,350,350,JPEG,34790
S2_000619,619,"-113.954044,51.083211.jpg",data\processed\images\S2_000619.jpg,-113.954044,51.083211,350,350,JPEG,48431
S2_000620,620,"-113.954057,51.068623.jpg",data\processed\images\S2_000620.jpg,-113.954057,51.068623,350,350,JPEG,40881
S2_000621,621,"-113.954059,51.058954.jpg",data\processed\images\S2_000621.jpg,-113.954059,51.058954,350,350,JPEG,50755
S2_000622,622,"-113.954082,50.983687.jpg",data\processed\images\S2_000622.jpg,-113.954082,50.983687,350,350,JPEG,35194
S2_000623,623,"-113.954085,51.078607.jpg",data\processed\images\S2_000623.jpg,-113.954085,51.078607,350,350,JPEG,41506
S2_000624,624,"-113.954135,50.951899.jpg",data\processed\images\S2_000624.jpg,-113.954135,50.951899,350,350,JPEG,31632
S2_000625,625,"-113.954226,51.004734.jpg",data\processed\images\S2_000625.jpg,-113.954226,51.004734,350,350,JPEG,36862
S2_000626,626,"-113.954363,51.100451.jpg",data\processed\images\S2_000626.jpg,-113.954363,51.100451,350,350,JPEG,49099
S2_000627,627,"-113.954404,50.931147.jpg",data\processed\images\S2_000627.jpg,-113.954404,50.931147,350,350,JPEG,24596
S2_000628,628,"-113.954411,51.160959.jpg",data\processed\images\S2_000628.jpg,-113.954411,51.160959,350,350,JPEG,39556
S2_000629,629,"-113.954475,51.160932.jpg",data\processed\images\S2_000629.jpg,-113.954475,51.160932,350,350,JPEG,39221
S2_000630,630,"-113.954543,51.03704.jpg",data\processed\images\S2_000630.jpg,-113.954543,51.03704,350,350,JPEG,38101
S2_000631,631,"-113.954554,50.95413.jpg",data\processed\images\S2_000631.jpg,-113.954554,50.95413,350,350,JPEG,30713
S2_000632,632,"-113.954599,51.056693.jpg",data\processed\images\S2_000632.jpg,-113.954599,51.056693,350,350,JPEG,50064
S2_000633,633,"-113.954606,51.046376.jpg",data\processed\images\S2_000633.jpg,-113.954606,51.046376,350,350,JPEG,48797
S2_000634,634,"-113.954793,50.99169.jpg",data\processed\images\S2_000634.jpg,-113.954793,50.99169,350,350,JPEG,34820
S2_000635,635,"-113.954838,51.15536.jpg",data\processed\images\S2_000635.jpg,-113.954838,51.15536,350,350,JPEG,34784
S2_000636,636,"-113.95486,51.057663.jpg",data\processed\images\S2_000636.jpg,-113.95486,51.057663,350,350,JPEG,49985
S2_000637,637,"-113.954866,51.109939.jpg",data\processed\images\S2_000637.jpg,-113.954866,51.109939,350,350,JPEG,48902
S2_000638,638,"-113.954939,51.004638.jpg",data\processed\images\S2_000638.jpg,-113.954939,51.004638,350,350,JPEG,36434
S2_000639,639,"-113.954958,51.086428.jpg",data\processed\images\S2_000639.jpg,-113.954958,51.086428,350,350,JPEG,46991
S2_000640,640,"-113.95507,51.171185.jpg",data\processed\images\S2_000640.jpg,-113.95507,51.171185,350,350,JPEG,40106
S2_000641,641,"-113.95512,51.093343.jpg",data\processed\images\S2_000641.jpg,-113.95512,51.093343,350,350,JPEG,46104
